animal_id,model_name,nll,sigma,tau,features,weights,n_test_trials,test_sessions,n_train_trials,train_sessions
W061,t_1,7410.298042366898,4.0,1,"['bias', 'prev_violation_exp_1', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.28291116,  0.32235314, -0.60526431]), array([-0.65314668, -0.63285986,  1.28600654]), array([-0.13098986,  0.15872976, -0.0277399 ]), array([ 0.3693518 , -0.41688414,  0.04753234]), array([-0.05795503,  0.09484621, -0.03689118]), array([-0.310944  ,  0.34368612, -0.03274212]), array([-0.22537287,  0.19964441,  0.02572847])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_2,7347.064102694886,4.0,2,"['bias', 'prev_violation_exp_2', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.3333366 ,  0.36574304, -0.69907964]), array([-0.87169618, -0.8149984 ,  1.68669458]), array([-0.13101417,  0.15846178, -0.02744761]), array([ 0.37040586, -0.41615711,  0.04575125]), array([-0.05938089,  0.09407123, -0.03469034]), array([-0.3143263 ,  0.34491259, -0.03058629]), array([-0.22526594,  0.20195886,  0.02330708])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_3,7335.095962985653,4.0,3,"['bias', 'prev_violation_exp_3', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.35986935,  0.38635813, -0.74622748]), array([-1.00414982, -0.91708409,  1.92123391]), array([-0.13110431,  0.15832438, -0.02722006]), array([ 0.37109148, -0.41571871,  0.04462723]), array([-0.06054341,  0.09387459, -0.03333118]), array([-0.31829451,  0.34668252, -0.02838802]), array([-0.22565811,  0.20463081,  0.0210273 ])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_4,7338.95207844391,4.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.37636812,  0.39783053, -0.77419865]), array([-1.09600873, -0.9832881 ,  2.07929683]), array([-0.13122833,  0.15822207, -0.02699373]), array([ 0.37152428, -0.41548007,  0.04395578]), array([-0.06136269,  0.09390592, -0.03254324]), array([-0.32159834,  0.34819593, -0.02659759]), array([-0.22617346,  0.20673416,  0.0194393 ])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_5,7347.963006720582,4.0,5,"['bias', 'prev_violation_exp_5', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.38775039,  0.40493641, -0.79268681]), array([-1.16542444, -1.03086631,  2.19629075]), array([-0.13139089,  0.15810166, -0.02671077]), array([ 0.37183444, -0.41530848,  0.04347404]), array([-0.06201125,  0.09399284, -0.03198159]), array([-0.32429535,  0.34940347, -0.02510812]), array([-0.22669941,  0.20834564,  0.01835377])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_6,7358.737451293824,4.0,6,"['bias', 'prev_violation_exp_6', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.39617044,  0.4097065 , -0.80587694]), array([-1.2210895 , -1.06777578,  2.28886527]), array([-0.13150909,  0.15802356, -0.02651448]), array([ 0.37203603, -0.41520149,  0.04316546]), array([-0.06252548,  0.0941079 , -0.03158243]), array([-0.3264789 ,  0.35040276, -0.02392387]), array([-0.22719057,  0.20960942,  0.01758114])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_7,7370.235456508606,4.0,7,"['bias', 'prev_violation_exp_7', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.40240977,  0.41303852, -0.81544829]), array([-1.26626942, -1.09784542,  2.36411484]), array([-0.13158526,  0.1579785 , -0.02639324]), array([ 0.37215031, -0.41513795,  0.04298764]), array([-0.06294986,  0.09422814, -0.03127828]), array([-0.32830543,  0.35123087, -0.02292544]), array([-0.22766359,  0.21061391,  0.01704968])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_8,7381.695562866049,4.0,8,"['bias', 'prev_violation_exp_8', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.40720649,  0.4154947 , -0.82270119]), array([-1.30019277, -1.11995744,  2.42015022]), array([-0.13162943,  0.15795745, -0.02632802]), array([ 0.37220395, -0.4151079 ,  0.04290395]), array([-0.06330882,  0.09434399, -0.03103517]), array([-0.32984259,  0.35193589, -0.0220933 ]), array([-0.22810511,  0.21142342,  0.01668169])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_10,7403.701437593923,4.0,10,"['bias', 'prev_violation_exp_10', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.41358213,  0.41823927, -0.8318214 ]), array([-1.33912674, -1.14222106,  2.4813478 ]), array([-0.13159669,  0.15800356, -0.02640688]), array([ 0.37215365, -0.4151327 ,  0.04297905]), array([-0.06392168,  0.09455447, -0.03063279]), array([-0.33225169,  0.35313686, -0.02088517]), array([-0.22889325,  0.21268819,  0.01620506])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_9,7392.900595496207,4.0,9,"['bias', 'prev_violation_exp_9', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.41080771,  0.41713034, -0.82793805]), array([-1.32320209, -1.13368907,  2.45689116]), array([-0.13162074,  0.15797109, -0.02635035]), array([ 0.37219353, -0.41511161,  0.04291809]), array([-0.06362775,  0.09445209, -0.03082434]), array([-0.33114783,  0.35256534, -0.02141751]), array([-0.22850754,  0.21211003,  0.0163975 ])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_11,7414.071888088204,4.0,11,"['bias', 'prev_violation_exp_11', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.41553717,  0.41899343, -0.8345306 ]), array([-1.34823483, -1.14663638,  2.49487121]), array([-0.13154442,  0.158049  , -0.02650458]), array([ 0.37209037, -0.41516226,  0.04307189]), array([-0.06418263,  0.09465356, -0.03047093]), array([-0.33322071,  0.35364376, -0.02042304]), array([-0.22925904,  0.21317883,  0.01608021])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_12,7424.509281813347,4.0,12,"['bias', 'prev_violation_exp_12', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.41694701,  0.41937273, -0.83631974]), array([-1.35217522, -1.14705718,  2.4992324 ]), array([-0.13147877,  0.15811385, -0.02663508]), array([ 0.37202037, -0.41520531,  0.04318494]), array([-0.06439908,  0.09475863, -0.03035955]), array([-0.33405705,  0.35411868, -0.02006163]), array([-0.2295944 ,  0.21361098,  0.01598341])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_0,7862.281775859935,8.0,0,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.09163104,  0.13580397, -0.22743501]), array([-0.12951139,  0.16037604, -0.03086465]), array([ 0.37084349, -0.41493766,  0.04409417]), array([-0.06821082,  0.09807159, -0.02986076]), array([-0.34906416,  0.36777888, -0.01871472]), array([-0.23924529,  0.22365768,  0.01558761])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_1,7410.296120145914,8.0,1,"['bias', 'prev_violation_exp_1', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.28292327,  0.32236473, -0.605288  ]), array([-0.65318531, -0.63289607,  1.28608138]), array([-0.1309939,  0.1587345, -0.0277406]), array([ 0.3693571 , -0.4168908 ,  0.04753369]), array([-0.05795524,  0.09484744, -0.0368922 ]), array([-0.31094411,  0.34368779, -0.03274369]), array([-0.22537436,  0.19964487,  0.02572949])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_2,7347.060373542151,8.0,2,"['bias', 'prev_violation_exp_2', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.33336117,  0.3657659 , -0.69912708]), array([-0.87177995, -0.81507265,  1.6868526 ]), array([-0.13101822,  0.15846651, -0.02744829]), array([ 0.37041118, -0.41616387,  0.04575268]), array([-0.05938091,  0.09407234, -0.03469143]), array([-0.31432558,  0.34491375, -0.03058817]), array([-0.22526707,  0.20195882,  0.02330826])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_3,7335.091363597017,8.0,3,"['bias', 'prev_violation_exp_3', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.35990528,  0.3863906 , -0.74629588]), array([-1.00427849, -0.91719341,  1.9214719 ]), array([-0.13110841,  0.1583291 , -0.02722069]), array([ 0.37109689, -0.41572552,  0.04462863]), array([-0.06054335,  0.09387561, -0.03333226]), array([-0.31829344,  0.34668336, -0.02838992]), array([-0.22565895,  0.2046306 ,  0.02102835])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
W061,t_4,7338.947145531078,8.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.37641441,  0.39787131, -0.77428573]), array([-1.09618057, -0.98342929,  2.07960985]), array([-0.13123251,  0.15822674, -0.02699423]), array([ 0.3715298 , -0.4154869 ,  0.04395709]), array([-0.06136257,  0.09390687, -0.0325443 ]), array([-0.3215971 ,  0.34819651, -0.02659941]), array([-0.22617407,  0.20673387,  0.0194402 ])]",7497,"[199  46 157  51 102 106  93  56 176 173  61 172  49 156  83 147 191 144
 189  47  64  94  91 184 143  82 108 140 130 187  57  86 164 175  96 154
 111  70 146]",25072,"[192 190 142 170 163  60 137  85 136  68 159  76 129 197  87 112 109 110
  63  92 117  66 139 194  84  59 177 152  75  78 131 181 150  58 200 126
 124 188 165  71 195  52 158  72 185 168 180 151 160 167 141 179 166 193
  62 178  48 123  74 174 132 145  99 138  77 148 169 133 115 116 125 153
 155 104  88 122  90  65  67  73  79 127 134 118 105  55 149 100  81  50
 114  80 121  95 101 186 196 171 135 113 162  97 103 161 198  53 107  69
 128 120  54 119 182 183]"
