animal_id,model_name,nll,sigma,tau,features,weights
W060,t_3,152992.0501793169,0.05,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.44536795,  0.45371656, -0.89908451]), array([-0.36910797,  0.365312  ,  0.0037962 ]), array([ 0.58744301, -0.633372  ,  0.04592915]), array([-0.0638054 ,  0.08143943, -0.0176343 ]), array([-0.18484524,  0.20075078, -0.01590548]), array([-0.13828734,  0.14071863, -0.00243112]), array([-1.25295366, -1.23991897,  2.49287285])]"
W060,t_4,152849.60991682802,0.05,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.46279867,  0.46962815, -0.93242682]), array([-0.36909532,  0.365416  ,  0.00367932]), array([ 0.58774659, -0.63326552,  0.04551893]), array([-0.06476329,  0.08133028, -0.01656699]), array([-0.18712931,  0.20189471, -0.01476541]), array([-0.13847593,  0.14156308, -0.00308715]), array([-1.32716014, -1.30606897,  2.63322911])]"
W060,t_5,153026.34095544173,0.05,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.47316955,  0.47852011, -0.95168966]), array([-0.36914702,  0.36543246,  0.00371456]), array([ 0.5880999 , -0.63295456,  0.04485466]), array([-0.06549997,  0.08136053, -0.01586056]), array([-0.18912559,  0.20286386, -0.01373828]), array([-0.13867507,  0.14228417, -0.0036091 ]), array([-1.37496366, -1.34630897,  2.72127264])]"
W060,t_6,153347.22777143418,0.05,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.47969873,  0.48370036, -0.96339909]), array([-0.36925462,  0.36537987,  0.00387475]), array([ 0.58848092, -0.63254697,  0.04406605]), array([-0.06607537,  0.08146353, -0.01538816]), array([-0.19088604,  0.20367508, -0.01278904]), array([-0.13887199,  0.14289858, -0.00402659]), array([-1.40748802, -1.37215618,  2.7796442 ])]"
W060,t_7,153733.01293541107,0.05,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.48395137,  0.4867075 , -0.97065886]), array([-0.36938013,  0.3653011 ,  0.00407904]), array([ 0.58885202, -0.63211676,  0.04326474]), array([-0.06654442,  0.08159626, -0.01505184]), array([-0.19245234,  0.20436469, -0.01191236]), array([-0.1390623 ,  0.14343565, -0.00437335]), array([-1.43055319, -1.38922724,  2.81978043])]"
W060,t_2,153889.51894447123,0.1,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42278192,  0.43246994, -0.85525186]), array([-0.37212572,  0.36810511,  0.00402058]), array([ 0.59065883, -0.63713472,  0.04647594]), array([-0.06249935,  0.08223402, -0.01973465]), array([-0.18204454,  0.19969688, -0.01765234]), array([-0.13855035,  0.14008536, -0.00153505]), array([-1.15601569, -1.15056963,  2.30658527])]"
W060,t_3,152961.1787809263,0.1,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.45852858,  0.46671684, -0.92524542]), array([-0.37202532,  0.36839633,  0.003629  ]), array([ 0.59082232, -0.63761486,  0.04679254]), array([-0.06368904,  0.08183901, -0.01814997]), array([-0.18451888,  0.20093548, -0.01641661]), array([-0.13854722,  0.14102637, -0.00247915]), array([-1.2931176 , -1.27930271,  2.57242031])]"
W060,t_4,152812.39400738868,0.1,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.47835476,  0.48487939, -0.96323415]), array([-0.3720252 ,  0.36850793,  0.00351727]), array([ 0.59113642, -0.63755569,  0.04641927]), array([-0.06464504,  0.0817134 , -0.01706837]), array([-0.18679905,  0.20205986, -0.01526081]), array([-0.13869546,  0.1418638 , -0.00316834]), array([-1.37587459, -1.35314268,  2.72901727])]"
W060,t_5,152984.37218652078,0.1,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49055181,  0.49544534, -0.98599716]), array([-0.37209278,  0.36852503,  0.00356774]), array([ 0.59151175, -0.63726301,  0.04575127]), array([-0.06538251,  0.08173345, -0.01635093]), array([-0.18880969,  0.20301491, -0.01420522]), array([-0.13886279,  0.14258222, -0.00371943]), array([-1.43032991, -1.39916023,  2.82949015])]"
W060,t_6,153301.7249584956,0.1,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.49852427,  0.50192284, -1.00044711]), array([-0.37221858,  0.36846842,  0.00375011]), array([ 0.59192104, -0.63685715,  0.04493603]), array([-0.0659585 ,  0.08183091, -0.01587239]), array([-0.19059337,  0.20381365, -0.01322027]), array([-0.13903334,  0.14319602, -0.0041627 ]), array([-1.46814388, -1.42948549,  2.89762937])]"
W060,t_7,153684.83475068898,0.1,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.5039533 ,  0.50596881, -1.0099221 ]), array([-0.37236241,  0.36838397,  0.00397845]), array([ 0.5923222 , -0.63642013,  0.04409793]), array([-0.06642779,  0.08196083, -0.01553304]), array([-0.19218699,  0.20449146, -0.01230447]), array([-0.13920109,  0.14373393, -0.00453283]), array([-1.49551885, -1.45012338,  2.94564223])]"
W060,t_2,153887.0820038687,0.2,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42537085,  0.43504682, -0.86041768]), array([-0.37286007,  0.36888068,  0.00398052]), array([ 0.59151256, -0.63818753,  0.04667412]), array([-0.06247044,  0.08234179, -0.01987145]), array([-0.18196736,  0.19975141, -0.01778387]), array([-0.13862946,  0.14016589, -0.00153704]), array([-1.16360082, -1.15813523,  2.3217355 ])]"
W060,t_3,152958.1909501003,0.2,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46202471,  0.47016911, -0.93219382]), array([-0.3727621 ,  0.36917699,  0.00358515]), array([ 0.59167237, -0.63869611,  0.04702321]), array([-0.06365426,  0.0819419 , -0.01828752]), array([-0.18442818,  0.2009807 , -0.01655292]), array([-0.13861019,  0.1411023 , -0.00249207]), array([-1.30378192, -1.28975034,  2.59353226])]"
W060,t_4,152809.06471011514,0.2,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48252618,  0.48896603, -0.97149221]), array([-0.37276563,  0.36929065,  0.00347494]), array([ 0.59198907, -0.63865083,  0.04666167]), array([-0.06460905,  0.08181213, -0.01720309]), array([-0.18670602,  0.20209978, -0.01539378]), array([-0.1387473 ,  0.14193757, -0.00319029]), array([-1.38894001, -1.3657464 ,  2.7546864 ])]"
W060,t_5,152980.83133880157,0.2,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49524518,  0.50001024, -0.99525542]), array([-0.37283778,  0.36930793,  0.00352984]), array([ 0.59237025, -0.63836405,  0.0459938 ]), array([-0.06534618,  0.08182958, -0.01648341]), array([-0.18871967,  0.20305082, -0.01433115]), array([-0.13890573,  0.14265508, -0.00374935]), array([-1.44528841, -1.41340454,  2.85869296])]"
W060,t_6,153298.07961171228,0.2,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50363392,  0.50686168, -1.0104956 ]), array([-0.37296887,  0.36925022,  0.00371863]), array([ 0.59278726, -0.63795937,  0.04517212]), array([-0.06592189,  0.08192563, -0.01600375]), array([-0.19050902,  0.20384595, -0.0133369 ]), array([-0.13906885,  0.14326859, -0.00419973]), array([-1.48462122, -1.44501183,  2.92963304])]"
W060,t_7,153681.15353541082,0.2,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50940426,  0.51120876, -1.02061302]), array([-0.37311795,  0.36916418,  0.00395385]), array([ 0.59319665, -0.63752117,  0.04432449]), array([-0.06639089,  0.08205487, -0.01566402]), array([-0.19210957,  0.20452028, -0.01241071]), array([-0.1392302 ,  0.14380663, -0.00457638]), array([-1.51324082, -1.4666761 ,  2.97991691])]"
W060,t_2,153886.68743777293,0.4,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42602609,  0.43569899, -0.86172508]), array([-0.37304458,  0.36907468,  0.00396992]), array([ 0.59172673, -0.63845147,  0.04672474]), array([-0.06246289,  0.08236897, -0.01990609]), array([-0.18194768,  0.19976496, -0.01781728]), array([-0.13864894,  0.14018623, -0.00153731]), array([-1.16551962, -1.160049  ,  2.32556864])]"
W060,t_3,152957.77419144477,0.4,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46291271,  0.47104589, -0.93395861]), array([-0.37294678,  0.36937275,  0.00357403]), array([ 0.59188542, -0.63896754,  0.04708212]), array([-0.06364523,  0.08196777, -0.01832254]), array([-0.18440471,  0.20099212, -0.0165874 ]), array([-0.13862581,  0.14112119, -0.00249538]), array([-1.30649033, -1.29240306,  2.59889339])]"
W060,t_4,152808.65694745956,0.4,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48358846,  0.4900065 , -0.97359495]), array([-0.37295127,  0.36948693,  0.00346422]), array([ 0.59220251, -0.63892617,  0.04672342]), array([-0.06459957,  0.08183704, -0.01723739]), array([-0.18668187,  0.20210984, -0.01542749]), array([-0.13876007,  0.14195589, -0.00319591]), array([-1.39226744, -1.36895472,  2.76122211])]"
W060,t_5,152980.44653353724,0.4,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49644267,  0.50117459, -0.99761726]), array([-0.37302463,  0.36950424,  0.00352025]), array([ 0.59258487, -0.63864125,  0.04605538]), array([-0.06533666,  0.08185377, -0.01651726]), array([-0.18869659,  0.20305949, -0.01436345]), array([-0.13891645,  0.14267291, -0.00375725]), array([-1.44910563, -1.41703707,  2.86614292])]"
W060,t_6,153297.73020857136,0.4,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50493952,  0.50812312, -1.01306264]), array([-0.37315703,  0.36944629,  0.00371074]), array([ 0.59300418, -0.6382366 ,  0.04523243]), array([-0.06591221,  0.08194952, -0.01603731]), array([-0.19048717,  0.20385385, -0.01336669]), array([-0.13907739,  0.1432866 , -0.00420921]), array([-1.48883252, -1.44897673,  2.93780926])]"
W060,t_7,153680.84578034785,0.4,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.51079864,  0.51254854, -1.02334718]), array([-0.37330749,  0.36935978,  0.00394771]), array([ 0.59341569, -0.6377981 ,  0.04438241]), array([-0.06638112,  0.08207861, -0.01569749]), array([-0.19208946,  0.20452731, -0.01243785]), array([-0.13923709,  0.14382465, -0.00458756]), array([-1.51777553, -1.47090744,  2.98868297])]"
W060,t_2,153886.645988854,0.5,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42610494,  0.43577748, -0.86188242]), array([-0.37306606,  0.36909864,  0.00396932]), array([ 0.59175195, -0.63848367,  0.04673033]), array([-0.06246194,  0.08237226, -0.01991023]), array([-0.18194534,  0.19976656, -0.01782133]), array([-0.13865147,  0.14018849, -0.00153753]), array([-1.16575055, -1.16027933,  2.32602984])]"
W060,t_3,152957.73330873056,0.5,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46301966,  0.47115148, -0.93417114]), array([-0.37296904,  0.36939617,  0.00357261]), array([ 0.59191091, -0.63900024,  0.04708913]), array([-0.06364412,  0.08197089, -0.01832675]), array([-0.18440193,  0.20099344, -0.01659161]), array([-0.1386277 ,  0.14112345, -0.00249579]), array([-1.30681651, -1.29272251,  2.599539  ])]"
W060,t_4,152808.6198081607,0.5,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48371646,  0.49013187, -0.97384834]), array([-0.3729737 ,  0.36951036,  0.00346279]), array([ 0.5922282 , -0.63895917,  0.04673094]), array([-0.06459847,  0.08183999, -0.01724157]), array([-0.1866792 ,  0.2021108 , -0.01543179]), array([-0.1387617 ,  0.14195798, -0.0031967 ]), array([-1.3926685 , -1.3693414 ,  2.76200956])]"
W060,t_5,152980.41430226376,0.5,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49658703,  0.50131495, -0.99790198]), array([-0.37304715,  0.36952773,  0.00351901]), array([ 0.592611  , -0.63867419,  0.04606317]), array([-0.06533544,  0.08185674, -0.01652127]), array([-0.18869375,  0.20306058, -0.0143673 ]), array([-0.13891757,  0.14267521, -0.00375805]), array([-1.44956587, -1.41747498,  2.867041  ])]"
W060,t_6,153297.70398063897,0.5,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50509697,  0.50827524, -1.01337221]), array([-0.3731802 ,  0.36946926,  0.00370923]), array([ 0.59302967, -0.63827046,  0.04523916]), array([-0.06591105,  0.08195238, -0.01604136]), array([-0.19048455,  0.20385477, -0.01337031]), array([-0.13907855,  0.14328862, -0.00421048]), array([-1.48934053, -1.44945494,  2.93879515])]"
W060,t_7,153680.82599772466,0.5,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.51096684,  0.51271014, -1.02367698]), array([-0.37333117,  0.36938235,  0.00394606]), array([ 0.5934426 , -0.63783076,  0.04439001]), array([-0.06637961,  0.08208179, -0.01570121]), array([-0.19208694,  0.20452824, -0.01244103]), array([-0.1392381 ,  0.14382662, -0.00458909]), array([-1.51832241, -1.4714176 ,  2.98974055])]"
W061,t_2,157754.72799155008,0.0,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.42658464,  0.4369791 , -0.86356374]), array([-0.37179728,  0.36754819,  0.0042491 ]), array([ 0.58764223, -0.63757778,  0.04993555]), array([-0.06233308,  0.08146814, -0.01913505]), array([-0.1846627 ,  0.19801995, -0.01335725]), array([-0.13528264,  0.14171696, -0.00643433]), array([-1.15402667, -1.18172395,  2.33575061])]"
W061,t_3,156829.01888411987,0.0,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.46270432,  0.4732888 , -0.93599312]), array([-0.37170749,  0.36786548,  0.00384201]), array([ 0.58780079, -0.63802069,  0.0502199 ]), array([-0.06362134,  0.08099446, -0.01737313]), array([-0.18692955,  0.19943933, -0.01250978]), array([-0.13563983,  0.1422495 , -0.00660967]), array([-1.29039837, -1.31820803,  2.6086064 ])]"
W061,t_4,156688.46679447434,0.0,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.48276341,  0.49296345, -0.97572686]), array([-0.37170293,  0.36800915,  0.00369378]), array([ 0.58811961, -0.63791745,  0.04979785]), array([-0.06462636,  0.08080958, -0.01618323]), array([-0.18908894,  0.20069278, -0.01160383]), array([-0.13603639,  0.14281499, -0.0067786 ]), array([-1.37280493, -1.39774108,  2.77054601])]"
W061,t_5,156875.4491195132,0.0,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.49514124,  0.5046913 , -0.99983255]), array([-0.37175556,  0.36805737,  0.00369819]), array([ 0.5884973 , -0.63758281,  0.04908551]), array([-0.0653793 ,  0.08078689, -0.01540758]), array([-0.19101108,  0.2017531 , -0.01074201]), array([-0.13637663,  0.14334795, -0.00697132]), array([-1.4271645 , -1.44802726,  2.87519176])]"
W061,t_6,157208.99180749967,0.0,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.50327292,  0.51205569, -1.0153286 ]), array([-0.37185223,  0.36803934,  0.00381289]), array([ 0.58889741, -0.63714681,  0.0482494 ]), array([-0.06595379,  0.08085465, -0.01490086]), array([-0.19271789,  0.20264697, -0.00992908]), array([-0.13666914,  0.14383657, -0.00716743]), array([-1.46508974, -1.48147053,  2.94656027])]"
W061,t_7,157607.5207211707,0.0,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.50884009,  0.51679588, -1.02563597]), array([-0.37196352,  0.36799008,  0.00397344]), array([ 0.58928104, -0.63668524,  0.0474042 ]), array([-0.06641412,  0.08096081, -0.0145467 ]), array([-0.19423923,  0.20341287, -0.00917364]), array([-0.13692143,  0.14429201, -0.00737059]), array([-1.49266716, -1.50443836,  2.99710553])]"
W061,t_2,188971.6557456482,0.001,2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_2']","[array([ 0.0854416 ,  0.09593631, -0.18137791]), array([-0.0023855 , -0.001211  ,  0.00359651]), array([ 0.04616509, -0.0512524 ,  0.00508731]), array([-0.00550767,  0.00631858, -0.00081091]), array([-0.02922145,  0.02971133, -0.00048988]), array([-0.01970413,  0.02021784, -0.00051372]), array([-0.01787591, -0.01792032,  0.03579623])]"
W061,t_3,189033.43641746117,0.001,3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_3']","[array([ 0.08519834,  0.09569649, -0.18089483]), array([-0.0023854 , -0.00121085,  0.00359625]), array([ 0.04616536, -0.05125214,  0.00508678]), array([-0.00550881,  0.00631769, -0.00080887]), array([-0.02922414,  0.02971246, -0.00048832]), array([-0.01970531,  0.02021947, -0.00051416]), array([-0.01701747, -0.01707588,  0.03409335])]"
W061,t_4,189084.2168718328,0.001,4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_4']","[array([ 0.08499101,  0.09548869, -0.1804797 ]), array([-0.00238537, -0.00121078,  0.00359615]), array([ 0.04616554, -0.05125195,  0.00508641]), array([-0.0055094 ,  0.00631727, -0.00080787]), array([-0.02922592,  0.02971317, -0.00048725]), array([-0.01970608,  0.02022054, -0.00051447]), array([-0.0162822 , -0.01633982,  0.03262202])]"
W061,t_5,189126.7497350234,0.001,5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_5']","[array([ 0.08481111,  0.0953066 , -0.18011771]), array([-0.00238538, -0.00121077,  0.00359615]), array([ 0.04616567, -0.05125182,  0.00508615]), array([-0.00550975,  0.00631706, -0.00080731]), array([-0.0292272 ,  0.02971367, -0.00048648]), array([-0.01970662,  0.02022134, -0.00051472]), array([-0.0156426 , -0.01569286,  0.03133546])]"
W061,t_6,189162.99862592062,0.001,6,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_6']","[array([ 0.08465213,  0.09514508, -0.17979721]), array([-0.00238542, -0.0012108 ,  0.00359622]), array([ 0.04616577, -0.05125172,  0.00508595]), array([-0.00550996,  0.00631695, -0.00080699]), array([-0.02922819,  0.02971405, -0.00048586]), array([-0.01970704,  0.02022195, -0.00051492]), array([-0.01507642, -0.01511786,  0.03019428])]"
W061,t_7,189194.3308715107,0.001,7,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_violation_exp_7']","[array([ 0.08451,  0.095  , -0.17951]), array([-0.00238548, -0.00121084,  0.00359632]), array([ 0.04616583, -0.05125165,  0.00508582]), array([-0.0055101 ,  0.00631689, -0.00080679]), array([-0.02922899,  0.02971435, -0.00048536]), array([-0.01970737,  0.02022245, -0.00051508]), array([-0.01456961, -0.01460064,  0.02917025])]"
