animal_id,model_name,nll,sigma,features,weights
W089,prev_violation,174547.38433330797,0.1,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24536178,  0.25363112, -0.49899289]), array([-0.59133055, -0.60354764,  1.19487805]), array([-0.35618405,  0.3452193 ,  0.0109647 ]), array([ 0.57550443, -0.61420669,  0.0387023 ]), array([-0.05993097,  0.08025396, -0.02032299]), array([-0.18470122,  0.19512696, -0.01042564]), array([-0.13409687,  0.13444519, -0.00034845])]"
W089,prev_violation_filter,164725.10546443466,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47494276,  0.48793409, -0.96287685]), array([-1.34900184, -1.38480462,  2.73380647]), array([-0.35510262,  0.3477834 ,  0.00731924]), array([ 0.57375289, -0.62047267,  0.04671977]), array([-0.06132321,  0.07766056, -0.01633737]), array([-0.18573273,  0.19697665, -0.01124391]), array([-0.13241881,  0.13339313, -0.00097433])]"
W089,prev_reward,164357.87863676518,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.41564417,  0.38525307, -0.80089724]), array([-1.27910661, -1.26339947,  2.54250607]), array([-0.35521536,  0.347965  ,  0.00725038]), array([ 0.57378383, -0.62114908,  0.04736524]), array([-0.06506776,  0.07023124, -0.00516348]), array([-0.18462629,  0.19459268, -0.00996638]), array([-0.12687397,  0.12712807, -0.00025409]), array([ 0.0907051 ,  0.14976902, -0.24047413])]"
W089,prev_reward_filter,164294.07010300123,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.37662495,  0.31835012, -0.69497507]), array([-1.23513087, -1.18663997,  2.42177076]), array([-0.35536671,  0.34804712,  0.00731962]), array([ 0.57400659, -0.62139831,  0.04739158]), array([-0.06545907,  0.06961492, -0.00415576]), array([-0.18477166,  0.19488504, -0.01011337]), array([-0.12689203,  0.12627992,  0.00061215]), array([ 0.14813551,  0.24555779, -0.39369336])]"
W089,prev_reward_inc_delay,164354.00274839211,0.1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.41369422,  0.39069104, -0.80438526]), array([-1.27780651, -1.26814306,  2.54594956]), array([-0.35528316,  0.34809691,  0.00718625]), array([ 0.5738554 , -0.62128761,  0.04743222]), array([-0.06511312,  0.07031862, -0.0052055 ]), array([-0.18472701,  0.19494344, -0.01021643]), array([-1.26774060e-01,  1.26822960e-01, -4.88991703e-05]), array([ 0.0925985 ,  0.14504065, -0.23763915]), array([ 0.02808989, -0.07346534,  0.04537546])]"
W089,psytrack,188035.55884410825,0.2,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03594614,  0.04303088, -0.07897702]), array([-0.35641346,  0.34433832,  0.01207537]), array([ 0.57771444, -0.60831538,  0.03060077]), array([-0.07571141,  0.08339884, -0.0076876 ]), array([-0.21943194,  0.22094436, -0.00151248]), array([-0.14847641,  0.1503768 , -0.0019004 ])]"
W089,prev_violation,174545.36286447165,0.2,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24580523,  0.25408225, -0.49988748]), array([-0.59259048, -0.6049001 ,  1.19749057]), array([-0.35683798,  0.34588926,  0.01094875]), array([ 0.57628466, -0.61505796,  0.03877322]), array([-0.05995986,  0.0803417 , -0.0203818 ]), array([-0.1847353 ,  0.19520007, -0.01046473]), array([-0.13419877,  0.13454544, -0.00034674])]"
W089,prev_violation_filter,164721.44809373148,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47864222,  0.49172388, -0.9703661 ]), array([-1.36013541, -1.39657214,  2.75670756]), array([-0.35575203,  0.3484878 ,  0.00726423]), array([ 0.57447896, -0.62148202,  0.047003  ]), array([-0.06129418,  0.0777414 , -0.01644724]), array([-0.18564427,  0.19700163, -0.01135726]), array([-0.13246572,  0.13343911, -0.00097357])]"
W089,prev_reward,164354.97299207188,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42085088,  0.39040057, -0.81125144]), array([-1.29172673, -1.27597563,  2.56770222]), array([-0.35586267,  0.34866119,  0.00720148]), array([ 0.57451671, -0.62212464,  0.04760796]), array([-0.06492087,  0.07044081, -0.00551997]), array([-0.18458704,  0.19466218, -0.01007512]), array([-0.12707649,  0.12732231, -0.00024578]), array([ 0.08802799,  0.14717371, -0.23520178])]"
W089,prev_reward_filter,164291.3731659514,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38348735,  0.32477782, -0.70826517]), array([-1.24947528, -1.20018204,  2.4496573 ]), array([-0.35601057,  0.34873832,  0.00727225]), array([ 0.57473966, -0.62235502,  0.0476154 ]), array([-0.06527635,  0.06985237, -0.00457602]), array([-0.18474277,  0.19495662, -0.01021385]), array([-0.12712088,  0.1265131 ,  0.00060778]), array([ 0.14281586,  0.24074753, -0.38356339])]"
W089,prev_reward_inc_delay,164351.711140887,0.2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.41902446,  0.39614668, -0.81517114]), array([-1.29054075, -1.28105188,  2.57159265]), array([-0.35592955,  0.34880074,  0.00712884]), array([ 0.57458844, -0.62227268,  0.04768424]), array([-0.06496747,  0.07053289, -0.00556542]), array([-0.18469097,  0.19503219, -0.01034124]), array([-1.26973185e-01,  1.27000983e-01, -2.77646248e-05]), array([ 0.08982918,  0.14218902, -0.23201823]), array([ 0.02657498, -0.07716334,  0.05058837])]"
W089,psytrack,188035.43613532055,0.3,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03593116,  0.04301599, -0.07894714]), array([-0.35653448,  0.34446031,  0.01207417]), array([ 0.5778605 , -0.60846498,  0.03060449]), array([-0.07572754,  0.08341581, -0.00768827]), array([-0.21945733,  0.22097019, -0.00151287]), array([-0.14850189,  0.15040269, -0.0019008 ])]"
W089,prev_violation,174545.0045819608,0.3,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24588762,  0.25416607, -0.50005369]), array([-0.59282445, -0.60515135,  1.19797581]), array([-0.35695935,  0.34601359,  0.01094576]), array([ 0.57642948, -0.61521594,  0.03878646]), array([-0.05996522,  0.08035798, -0.02039275]), array([-0.1847416 ,  0.19521362, -0.01047202]), array([-0.13421766,  0.13456407, -0.0003464 ])]"
W089,prev_violation_filter,164721.0304566032,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47933793,  0.49243673, -0.97177466]), array([-1.36222884, -1.3987858 ,  2.76101465]), array([-0.35587252,  0.34861865,  0.00725389]), array([ 0.5746135 , -0.62166988,  0.04705641]), array([-0.06128856,  0.07775647, -0.01646791]), array([-0.18562752,  0.19700616, -0.01137864]), array([-0.13247425,  0.13344761, -0.00097336])]"
W089,prev_reward,164354.696397306,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42183287,  0.39137177, -0.81320464]), array([-1.29410536, -1.27834629,  2.57245168]), array([-0.35598284,  0.34879044,  0.00719232]), array([ 0.57465249, -0.62230623,  0.04765362]), array([-0.06489295,  0.07048025, -0.0055872 ]), array([-0.1845795 ,  0.19467511, -0.01009569]), array([-0.1271144 ,  0.12735857, -0.00024415]), array([ 0.08752229,  0.14668296, -0.23420512])]"
W089,prev_reward_filter,164291.1386709992,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38478892,  0.32599811, -0.71078702]), array([-1.25219048, -1.20274551,  2.45493602]), array([-0.35613008,  0.34886665,  0.00726339]), array([ 0.57487554, -0.62253298,  0.04765755]), array([-0.0652414 ,  0.06989734, -0.00465586]), array([-0.18473706,  0.19497007, -0.01023282]), array([-0.12716409,  0.12655682,  0.00060694]), array([ 0.14180283,  0.23982945, -0.38163234])]"
W089,prev_reward_inc_delay,164351.5597008934,0.3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42003088,  0.39717747, -0.81720835]), array([-1.29294221, -1.28348737,  2.57642958]), array([-0.35604951,  0.34893148,  0.00711802]), array([ 0.57472427, -0.62245606,  0.04773179]), array([-0.06493982,  0.07057319, -0.00563337]), array([-0.18468398,  0.19504887, -0.01036488]), array([-1.27010465e-01,  1.27034131e-01, -2.36599811e-05]), array([ 0.08930514,  0.14164872, -0.23095387]), array([ 0.02627964, -0.07787441,  0.05159477])]"
W089,psytrack,188035.3934798105,0.4,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03592591,  0.04301077, -0.07893668]), array([-0.35657683,  0.34450306,  0.01207378]), array([ 0.57791162, -0.60851739,  0.03060577]), array([-0.0757332 ,  0.08342173, -0.00768853]), array([-0.21946622,  0.22097923, -0.00151301]), array([-0.14851081,  0.15041176, -0.00190094])]"
W089,prev_violation,174544.88037643928,0.4,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24591648,  0.25419543, -0.50011191]), array([-0.59290638, -0.60523934,  1.19814575]), array([-0.35700185,  0.34605713,  0.01094471]), array([ 0.57648016, -0.61527128,  0.03879107]), array([-0.05996707,  0.0803637 , -0.02039657]), array([-0.18474374,  0.19521842, -0.01047451]), array([-0.13422431,  0.13457056, -0.00034632])]"
W089,prev_violation_filter,164720.9040161505,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47958225,  0.49268707, -0.97226932]), array([-1.36296391, -1.39956323,  2.76252713]), array([-0.35591475,  0.34866441,  0.00725019]), array([ 0.57466052, -0.62173574,  0.04707514]), array([-0.06128657,  0.07776175, -0.01647517]), array([-0.1856216 ,  0.19700775, -0.01138613]), array([-0.13247724,  0.13345054, -0.00097332])]"
W089,prev_reward,164354.6195481057,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42217795,  0.39171305, -0.813891  ]), array([-1.29494109, -1.27917928,  2.57412036]), array([-0.35602486,  0.34883574,  0.00718912]), array([ 0.57470004, -0.62236979,  0.04766974]), array([-0.06488317,  0.07049405, -0.00561088]), array([-0.18457678,  0.19467968, -0.0101029 ]), array([-0.1271277 ,  0.12737128, -0.00024358]), array([ 0.08734445,  0.14651038, -0.23385483])]"
W089,prev_reward_filter,164291.07699262915,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.3852468 ,  0.32642748, -0.71167428]), array([-1.25314644, -1.20364817,  2.45679103]), array([-0.3561725 ,  0.348911  ,  0.00725971]), array([ 0.57492606, -0.62259235,  0.04767533]), array([-0.065231  ,  0.06991124, -0.00468588]), array([-0.18473529,  0.19497454, -0.01023975]), array([-0.1271769 ,  0.12657454,  0.000609  ]), array([ 0.14144551,  0.23950542, -0.38095293])]"
W089,prev_reward_inc_delay,164351.52756288982,0.4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42038459,  0.39753979, -0.81792438]), array([-1.29378598, -1.28434318,  2.57812916]), array([-0.3560915 ,  0.34897727,  0.00711423]), array([ 0.57477182, -0.62252032,  0.0477485 ]), array([-0.06493009,  0.07058734, -0.00565725]), array([-0.18468152,  0.19505471, -0.01037319]), array([-1.27023541e-01,  1.27045748e-01, -2.22084156e-05]), array([ 0.08912089,  0.14145869, -0.23057957]), array([ 0.02617513, -0.07812529,  0.05195016])]"
W089,psytrack,188035.37378878266,0.5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03592348,  0.04300836, -0.07893184]), array([-0.35659643,  0.34452285,  0.0120736 ]), array([ 0.57793528, -0.60854165,  0.03060636]), array([-0.07573582,  0.08342447, -0.00768864]), array([-0.21947032,  0.22098344, -0.00151306]), array([-0.14851497,  0.15041593, -0.00190103])]"
W089,prev_violation,174544.82309751067,0.5,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24592984,  0.25420902, -0.50013886]), array([-0.59294432, -0.60528008,  1.19822443]), array([-0.3570215 ,  0.3460773 ,  0.01094424]), array([ 0.57650361, -0.61529692,  0.03879319]), array([-0.05996796,  0.08036632, -0.02039836]), array([-0.18474467,  0.1952207 , -0.01047561]), array([-0.13422742,  0.13457352, -0.00034632])]"
W089,prev_violation_filter,164720.84895627678,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47969545,  0.49280307, -0.97249852]), array([-1.36330459, -1.39992344,  2.76322806]), array([-0.35593408,  0.34868586,  0.00724874]), array([ 0.57468193, -0.62176666,  0.04708339]), array([-0.06128566,  0.0777642 , -0.01647853]), array([-0.18561878,  0.19700859, -0.01138951]), array([-0.13247865,  0.1334519 , -0.00097329])]"
W089,prev_reward,164354.58750936855,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42233789,  0.39187125, -0.81420913]), array([-1.29532842, -1.27956532,  2.57489376]), array([-0.35604437,  0.34885666,  0.00718761]), array([ 0.574722  , -0.62239931,  0.04767712]), array([-0.06487861,  0.07050047, -0.00562183]), array([-0.18457552,  0.1946818 , -0.01010622]), array([-0.12713386,  0.12737718, -0.0002433 ]), array([ 0.08726204,  0.14643037, -0.23369241])]"
W089,prev_reward_filter,164291.05208054808,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38545912,  0.32662661, -0.71208573]), array([-1.25358786, -1.20406494,  2.4576528 ]), array([-0.35619124,  0.3489324 ,  0.0072589 ]), array([ 0.57494504, -0.62262421,  0.04767918]), array([-0.06522342,  0.06992044, -0.00469704]), array([-0.18473422,  0.19497684, -0.01024272]), array([-0.12718612,  0.12657948,  0.00060668]), array([ 0.14128074,  0.23935605, -0.38063676])]"
W089,prev_reward_inc_delay,164351.51637567003,0.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42054856,  0.39770776, -0.81825633]), array([-1.29417713, -1.28473994,  2.57891696]), array([-0.3561109 ,  0.34899853,  0.00711251]), array([ 0.57479369, -0.62255021,  0.04775611]), array([-0.06492553,  0.07059395, -0.00566827]), array([-0.18468077,  0.19505702, -0.01037745]), array([-1.27029498e-01,  1.27051228e-01, -2.14349813e-05]), array([ 0.08903556,  0.14137068, -0.23040591]), array([ 0.02612656, -0.07824176,  0.05211521])]"
W089,psytrack,188035.3543723336,0.75,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03592108,  0.04300597, -0.07892705]), array([-0.3566158 ,  0.34454239,  0.01207342]), array([ 0.57795866, -0.60856561,  0.03060695]), array([-0.07573842,  0.08342718, -0.00768876]), array([-0.2194744 ,  0.22098755, -0.00151314]), array([-0.14851902,  0.1504201 , -0.00190108])]"
W089,prev_violation,174544.76665551992,0.75,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24594303,  0.25422245, -0.50016548]), array([-0.5929818 , -0.60532033,  1.19830213]), array([-0.35704095,  0.3460972 ,  0.01094375]), array([ 0.57652683, -0.61532218,  0.03879535]), array([-0.05996882,  0.08036893, -0.02040011]), array([-0.18474582,  0.19522273, -0.01047691]), array([-0.13423038,  0.13457657, -0.00034619])]"
W089,prev_violation_filter,164720.79676587458,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47980736,  0.49291774, -0.9727251 ]), array([-1.36364132, -1.40027957,  2.76392089]), array([-0.35595354,  0.34870664,  0.00724691]), array([ 0.57470389, -0.62179633,  0.04709244]), array([-0.06128475,  0.07776661, -0.01648186]), array([-0.18561617,  0.19700921, -0.01139304]), array([-0.13248   ,  0.13345326, -0.00097325])]"
W089,prev_reward,164354.55806091582,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42249602,  0.39202765, -0.81452367]), array([-1.29571137, -1.27994703,  2.5756584 ]), array([-0.35606357,  0.3488774 ,  0.00718616]), array([ 0.57474378, -0.62242834,  0.04768455]), array([-0.06487412,  0.0705068 , -0.00563268]), array([-0.1845743 ,  0.19468386, -0.01010955]), array([-0.12713995,  0.12738299, -0.00024305]), array([ 0.08718055,  0.14635128, -0.23353182])]"
W089,prev_reward_filter,164291.0296771925,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38566913,  0.32682355, -0.71249268]), array([-1.25402568, -1.20447826,  2.45850394]), array([-0.35621041,  0.34895295,  0.00725746]), array([ 0.5749668 , -0.62265275,  0.04768595]), array([-0.06521776,  0.06992769, -0.00470993]), array([-0.18473327,  0.19497903, -0.01024575]), array([-0.12719307,  0.12658651,  0.00060655]), array([ 0.14111707,  0.23920761, -0.38032468])]"
W089,prev_reward_inc_delay,164351.5076275246,0.75,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42071067,  0.39787383, -0.81858451]), array([-1.29456374, -1.28513209,  2.57969583]), array([-0.35613015,  0.34901942,  0.00711073]), array([ 0.57481556, -0.62257947,  0.04776391]), array([-0.06492112,  0.07060039, -0.00567927]), array([-0.18467924,  0.1950601 , -0.01038087]), array([-1.27035580e-01,  1.27056446e-01, -2.08656084e-05]), array([ 0.08895098,  0.14128344, -0.23023442]), array([ 0.02607846, -0.07835702,  0.05227856])]"
W089,psytrack,188035.34758238157,1.0,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03592024,  0.04300514, -0.07892538]), array([-0.35662258,  0.34454923,  0.01207335]), array([ 0.57796684, -0.608574  ,  0.03060716]), array([-0.07573932,  0.08342812, -0.0076888 ]), array([-0.21947583,  0.22098899, -0.00151316]), array([-0.14852045,  0.15042155, -0.0019011 ])]"
W089,prev_violation,174544.7469315011,1.0,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24594765,  0.25422715, -0.5001748 ]), array([-0.59299492, -0.60533442,  1.19832934]), array([-0.35704775,  0.34610417,  0.01094358]), array([ 0.57653495, -0.61533104,  0.03879609]), array([-0.05996912,  0.08036984, -0.02040073]), array([-0.18474617,  0.19522349, -0.01047732]), array([-0.13423144,  0.13457762, -0.00034618])]"
W089,prev_violation_filter,164720.77900995582,1.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47984655,  0.49295789, -0.97280445]), array([-1.36375923, -1.40040427,  2.7641635 ]), array([-0.3559603 ,  0.34871398,  0.00724632]), array([ 0.57471143, -0.62180688,  0.04709545]), array([-0.06128443,  0.07776745, -0.01648302]), array([-0.18561522,  0.19700946, -0.01139425]), array([-0.13248048,  0.13345373, -0.00097324])]"
W089,prev_reward,164354.5482708988,1.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.4225514 ,  0.39208242, -0.81463382]), array([-1.29584547, -1.28008069,  2.57592616]), array([-0.3560703 ,  0.34888465,  0.00718565]), array([ 0.57475139, -0.62243852,  0.04768713]), array([-0.06487254,  0.07050902, -0.00563647]), array([-0.18457387,  0.19468459, -0.01011071]), array([-0.12714208,  0.12738503, -0.00024295]), array([ 0.08715201,  0.14632357, -0.23347558])]"
W089,prev_reward_filter,164291.02240236095,1.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38574266,  0.32689253, -0.71263518]), array([-1.25417891, -1.20462299,  2.45880191]), array([-0.35621709,  0.34896012,  0.00725697]), array([ 0.57497439, -0.62266272,  0.04768833]), array([-0.06521579,  0.06993023, -0.00471445]), array([-0.18473295,  0.19497978, -0.01024683]), array([-0.1271955 ,  0.12658899,  0.00060651]), array([ 0.14105975,  0.23915562, -0.38021537])]"
W089,prev_reward_inc_delay,164351.50511965848,1.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42076746,  0.39793201, -0.81869947]), array([-1.29469917, -1.28526946,  2.57996863]), array([-0.35613687,  0.34902675,  0.00711012]), array([ 0.57482316, -0.62258975,  0.04776659]), array([-0.06491955,  0.07060266, -0.0056831 ]), array([-0.18467884,  0.19506104, -0.0103822 ]), array([-1.27037678e-01,  1.27058305e-01, -2.06270258e-05]), array([ 0.08892138,  0.14125292, -0.2301743 ]), array([ 0.02606159, -0.07839741,  0.05233582])]"
W089,psytrack,188035.3427373158,1.5,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03591964,  0.04300454, -0.07892418]), array([-0.35662742,  0.34455412,  0.01207331]), array([ 0.57797269, -0.60857999,  0.0306073 ]), array([-0.07573997,  0.0834288 , -0.00768883]), array([-0.21947684,  0.22099003, -0.00151318]), array([-0.14852147,  0.15042259, -0.00190112])]"
W089,prev_violation,174544.73285257933,1.5,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24595095,  0.25423051, -0.50018146]), array([-0.59300429, -0.60534448,  1.19834877]), array([-0.35705261,  0.34610914,  0.01094347]), array([ 0.57654074, -0.61533736,  0.03879662]), array([-0.05996933,  0.08037049, -0.02040116]), array([-0.18474642,  0.19522403, -0.01047761]), array([-0.1342322 ,  0.13457836, -0.00034617])]"
W089,prev_violation_filter,164720.76649230023,1.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47987455,  0.49298659, -0.97286114]), array([-1.36384347, -1.40049338,  2.76433685]), array([-0.35596512,  0.34871921,  0.00724591]), array([ 0.5747168, -0.6218144,  0.0470976]), array([-0.06128421,  0.07776806, -0.01648385]), array([-0.18561454,  0.19700965, -0.01139511]), array([-0.13248082,  0.13345406, -0.00097324])]"
W089,prev_reward,164354.54144716435,1.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42259097,  0.39212156, -0.81471253]), array([-1.2959413 , -1.2801762 ,  2.57611749]), array([-0.35607511,  0.34888983,  0.00718528]), array([ 0.57475682, -0.6224458 ,  0.04768897]), array([-0.06487142,  0.0705106 , -0.00563918]), array([-0.18457356,  0.19468511, -0.01011154]), array([-0.1271436 ,  0.12738649, -0.00024288]), array([ 0.08713161,  0.14630378, -0.23343539])]"
W089,prev_reward_filter,164291.01733430618,1.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.38579523,  0.32694183, -0.71273706]), array([-1.25428854, -1.20472645,  2.45901499]), array([-0.35622188,  0.34896528,  0.00725661]), array([ 0.57497984, -0.62266986,  0.04769003]), array([-0.06521437,  0.06993205, -0.00471768]), array([-0.18473272,  0.19498032, -0.0102476 ]), array([-0.12719723,  0.12659075,  0.00060648]), array([ 0.14101877,  0.23911845, -0.38013722])]"
W089,prev_reward_inc_delay,164351.5034907047,1.5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded', 'prev_delayed_rewarded']","[array([ 0.42080803,  0.39797357, -0.8187816 ]), array([-1.29479592, -1.2853676 ,  2.58016352]), array([-0.35614167,  0.34903199,  0.00710968]), array([ 0.5748286 , -0.62259711,  0.0477685 ]), array([-0.06491844,  0.07060428, -0.00568584]), array([-0.18467856,  0.19506171, -0.01038316]), array([-1.27039174e-01,  1.27059635e-01, -2.04600815e-05]), array([ 0.08890024,  0.1412311 , -0.23013135]), array([ 0.02604954, -0.07842628,  0.05237675])]"
W089,psytrack,188035.33983034472,3.0,"['bias', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.03591928,  0.04300418, -0.07892346]), array([-0.35663033,  0.34455705,  0.01207328]), array([ 0.57797619, -0.60858358,  0.03060739]), array([-0.07574036,  0.08342921, -0.00768884]), array([-0.21947745,  0.22099065, -0.00151319]), array([-0.14852208,  0.15042321, -0.00190113])]"
W089,prev_violation,174544.72440957485,3.0,"['bias', 'prev_violation', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.24595293,  0.25423252, -0.50018545]), array([-0.59300991, -0.60535052,  1.19836043]), array([-0.35705553,  0.34611213,  0.0109434 ]), array([ 0.57654422, -0.61534116,  0.03879693]), array([-0.05996946,  0.08037088, -0.02040142]), array([-0.18474657,  0.19522435, -0.01047778]), array([-0.13423265,  0.13457881, -0.00034616])]"
W089,prev_violation_filter,164720.75904344747,3.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice']","[array([ 0.47989135,  0.4930038 , -0.97289516]), array([-1.36389402, -1.40054685,  2.76444087]), array([-0.35596801,  0.34872236,  0.00724566]), array([ 0.57472003, -0.62181892,  0.04709889]), array([-0.06128407,  0.07776842, -0.01648435]), array([-0.18561413,  0.19700976, -0.01139562]), array([-0.13248103,  0.13345427, -0.00097324])]"
W089,prev_reward,164354.53741671648,3.0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42261471,  0.39214505, -0.81475976]), array([-1.2959988 , -1.28023351,  2.57623231]), array([-0.35607799,  0.34889293,  0.00718506]), array([ 0.57476008, -0.62245016,  0.04769008]), array([-0.06487074,  0.07051155, -0.00564081]), array([-0.18457338,  0.19468542, -0.01011204]), array([-0.12714451,  0.12738736, -0.00024284]), array([ 0.08711937,  0.1462919 , -0.23341127])]"
